Momordica charantia
Morus alba
Musa basjoo
Musca autumnalis
Musca domestica
Muscina levida
Muscina pascuorum
Muscina prolapsa
Muscina stabulans
Mydaea humeralis
Mydaea urbana
Mythimna unipuncta
Neomyia cornicina
Noctua fimbriata
Noctua pronuba
Nomophila noctuella
Nyctia halterata
Oenothera glazioviana
Oenothera lindheimeri
Onesia viarum
Ophyra capensis
Orgyia antiqua
Orthonevra splendens
Oryctolagus cuniculus
Oxalis corniculata
Panorpa cognata
Panorpa communis
Panorpa germanica
Paragus haemorrhous
Paragus pecchiolii
Pararge aegeria
Passiflora caerulea
Paykullia maculata
Peleteria javana
Peleteria setosa
Peribaea tibialis
Phaonia pallida
Phaonia rufiventris
Phaonia subventa
Phaonia trimaculata
Phaonia tuguriorum
Phaonia valida
Phasia aurigera
Pholidoptera griseoaptera
Phormia regina
Pinus halepensis
Pipizella viduata
Pittosporum tobira
Platanus hybrida
Polietes lardarius
Polistes associus
Polistes dominula
Polistes nimpha
Pollenia amentaria
Pollenia angustigena
Pollenia intermedia
Pollenia pediculata
Pollenia rudis
Polyommatus icarus
Polyspora axillaris
Protophormia terraenovae
Prunus avium
Prunus domestica
Psen ater
Pseudomallada prasinus
Pseudotsuga menziesii
Pyrellia rapax
Pyrus communis
Quercus helferiana
Quercus robur
Reynoutria japonica
Rhaphiolepis indica
Rheocricotopus robacki
Rhingia (Rhingia) campestris
Rhyssella obliterata
Ribes uva-crispa
Robinia pseudoacacia
Rotheca myricoides
Rubus crataegifolius
Rubus fruticosus
Rubus idaeus
Rubus pannosus
Salix alba
Salvia leucantha
Sarcophaga africa
Sarcophaga agnata
Sarcophaga aratrix
Sarcophaga balanina
Sarcophaga carnaria
Sarcophaga corsicana
Sarcophaga cucullans
Sarcophaga jeanleclercqi
Sarcophaga lehmanni
Sarcophaga marshalli
Sarcophaga portschinskyi
Sarcophaga pyrenaica
Sarcophaga sexpunctata
Sarcophaga subvicina
Sarcophaga teretirostris
Sarcophaga variegata
Sargus bipunctatus
Scaeva pyrastri
Scaeva selenitica
Scathophaga furcata
Scathophaga stercoraria
Solieria pacifica
Sphaerophoria rueppelli
Sphaerophoria scripta
Stomorhina lunata
Stomoxys calcitrans
Symphoricarpos albus
Symphyotrichum tenuifolium
Syritta pipiens
Syrphus ribesii
Syrphus vitripennis
Syspasis tauma
Syzygium samarangense
Tachinus proximus
Temnostoma vespiforme
Thalia dealbata
Theronia atalantae
Thuja occidentalis
Tipula pagana
Tipula paludosa
Vanessa atalanta
Vespa bicolor
Vespa simillima
Vespa velutina
Vespula germanica
Vespula vulgaris
Vitis vinifera
Volinus sticticus
Volucella bombylans
Volucella inanis
Volucella zonaria
Xanthandrus comtus
Xanthogramma festiva
Xanthogramma pedissequum
Xiphydria longicollis
Xylota lenta
Xylota segnis
Zanthoxylum ailanthoides
Zanthoxylum avicennae
